City,SCHOOL_CODE,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,Place Id,Place Id Filter,h_place_id,h_name,h_category,h_col,h_word
GANGANAGAR,8010740504,2015-16,PVT ADRASH UP BAL VIDHYALAYA 2 IWM,RAISINGHNAGAR,GUPS 57 NP,2 IWM KHANCHYA,Rajasthan,335706,,,,,,,
GANGANAGAR,8010740502,2015-16,"GOVT.SEC.SCH., ",RAISINGHNAGAR,"GOVT.SEN.SEC.SCH, RAISINGHNAGAR",2 IWM KHANCHYA,Rajasthan,335051,,,,,,,
GANGANAGAR,8010740003,2015-16,PVT GYANDEEP SEC SCH SATJANDA,RAISINGHNAGAR,"GOVT.SEN.SEC.SCH, RAISINGHNAGAR",13 SAD SATJANDA,Rajasthan,335051,,,,,,,
CHURU,8040415104,2015-16,TEGORE PUBLIC CHURU,CHURU,"CHURU NO 4,GUPS",NP CHURU_WARD NO 33,Rajasthan,331001,,,ChIJcwlr_e-DEzkRGOlP9_7ng7Y,Tagore Public School,B,Locality,churu
CHURU,8040415004,2015-16,GUPS SANSKRIT DABALA ROAD,CHURU,"CHURU NO 4,GUPS",NP CHURU_WARD NO 32,Rajasthan,331001,,,,,,,
CHURU,8040415005,2015-16,GPS BALMIKI BASTI,CHURU,"CHURU NO 4,GUPS",NP CHURU_WARD NO 32,Rajasthan,331001,,,,,,,
CHURU,8040415003,2015-16,NAVANKUR SHISHU SR SCHOOL AGUNA MOHALLA CHURU WARD NO 32,CHURU,"CHURU,GUPS,GOPAL",NP CHURU_WARD NO 32,Rajasthan,331001,,,ChIJ9TTYlwRiEzkRCL8Fv3H17oE,Navankur Sisu Acadamy Senior Secondary School Churu (Raj.),B,Pincode,331001
CHURU,8040415101,2015-16,"MERIGOLD WORLD UPS, CHURU",CHURU,"CHURU NO 4,GUPS",NP CHURU_WARD NO 33,Rajasthan,331001,,,,,,,
CHURU,8040414903,2015-16,MADARSA SIRAJUL ULUM WNO.27,CHURU,"CHURU NO 4,GUPS",NP CHURU_WARD NO 31,Rajasthan,331001,,,,,,,
CHURU,8040415001,2015-16,NATIONAL GREEN ACADEMY UPS CHURU,CHURU,"CHURU,GUPS,GOPAL",NP CHURU_WARD NO 32,Rajasthan,331001,,,,,,,
CHURU,8040415102,2015-16,G SARVA HITKARINI GIRLS CHURU,CHURU,"CHURU NO 4,GUPS",NP CHURU_WARD NO 33,Rajasthan,331001,,,,,,,
CHURU,8040415103,2015-16,GHANSHAYAM BAL MANDIR CHURU,CHURU,"CHURU NO 4,GUPS",NP CHURU_WARD NO 33,Rajasthan,331001,,,,,,,
CHURU,8040518705,2015-16,GPS WARD NO 8 SUJANGARH,SUJANGARH,NP SUJANGARH NO.15,NP SUJANGARH_WARD NO 10,Rajasthan,331507,,,,,,,
CHURU,8040518702,2015-16,SHEKAWATI SIKSHAN SANSHTAN SUJANGARH,SUJANGARH,NP SUJANGARH NO.15,NP SUJANGARH_WARD NO 10,Rajasthan,331507,,,,,,,
CHURU,8040518703,2015-16,J.P ADARSH VIDYA MANDIR W.NO.10 SUJANGARH,SUJANGARH,NP SUJANGARH NO.15,NP SUJANGARH_WARD NO 10,Rajasthan,331507,,,ChIJN_i1_2QxazkRdJkwbG-SAnI,J.P. Adarsh Vidya Mandir,B,Locality,sujangarh
CHURU,8040518704,2015-16,GOOD SEFRAD SUJANGARH,SUJANGARH,NP SUJANGARH NO.15,NP SUJANGARH_WARD NO 10,Rajasthan,331507,,,,,,,
CHURU,8040414803,2015-16,GPS NO 6 CHURU,CHURU,"CHURU NO 4,GUPS",NP CHURU_WARD NO 30,Rajasthan,331001,,,,,,,
CHURU,8040414901,2015-16,NAV PRERANA PUBLIC SCHOOL,CHURU,"CHURU NO 4,GUPS",NP CHURU_WARD NO 31,Rajasthan,331001,,,,,,,
GANGANAGAR,8010674901,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GUPS 12 KND ,6 KND,Rajasthan,335707,,,,,,,
HANUMANGARH,8020116503,2015-16,GUPS ,HANUMANGARH,GMS 28 NDR (ARIYAN WALI),28NDR,Rajasthan,335803,,,,,,,
GANGANAGAR,8010674001,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GUPS 2/3 DD,1 JSM,Rajasthan,335711,,,,,,,
HANUMANGARH,8020116502,2015-16,SWAMI VIVEKANAND  UPS ,HANUMANGARH,GMS 28 NDR (ARIYAN WALI),28NDR,Rajasthan,335803,,,,,,,
GANGANAGAR,8010740901,2015-16,GOVT PRIMARY SCH ,RAISINGHNAGAR,GUPS 65 NP,62 NP,Rajasthan,335706,,,,,,,
CHURU,8040403302,2015-16,GPS DHANI DHUKIA ,CHURU,"BINASAR,GGUPS BINASAR",BINASAR,Rajasthan,331031,,,,,,,
CHURU,8040518603,2015-16,MADRSA D.M.B. PUBLIC SCHOOL SUJANGARH,SUJANGARH,NP SUJANGARH NO.15,NPSUJANGARH_WARD NO 9,Rajasthan,331507,,,,,,,
CHURU,8040518701,2015-16,GPS JHANWAR NAYA BASSSUJ_W.N. 10 SUJANGARH,SUJANGARH,"NP SUJANGARH,GUPS,DULIYA",NP SUJANGARH_WARD NO 10,Rajasthan,331507,,,,,,,
CHURU,8040403303,2015-16,GSS ,CHURU,"BINASAR,GGUPS BINASAR",BINASAR,Rajasthan,331031,,,,,,,
CHURU,8040518602,2015-16,SARDA SIKSAN SASTHAN WN 15 SUJANGARH,SUJANGARH,NP SUJANGARH NO.15,NPSUJANGARH_WARD NO 9,Rajasthan,331507,,,,,,,
UDAIPUR,8260310404,2015-16,K.G.B.V.MAVLI,MAVLI,G.U.P.S.(TILORA),JAVAN JI KA KHEDA,Rajasthan,313203,,,,,,,
UDAIPUR,8260310604,2015-16,G.U.P.S.,MAVLI,G.U.P.S.(PAVTA),PAVTA,Rajasthan,313201,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
HANUMANGARH,8020317604,2015-16,GUPS ,BHADRA,GUPS DOBHI,DHOBI,Rajasthan,335501,,,,,,,
HANUMANGARH,8020317605,2015-16,GUPS (SANSKRIT) DHOBHI,BHADRA,GUPS DOBHI,DHOBI,Rajasthan,335501,,,,,,,
GANGANAGAR,8010618801,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GPS 10 RJD,11 RJD,Rajasthan,335707,,,,,,,
GANGANAGAR,8010618901,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GPS 10 RJD,8 RJD,Rajasthan,335707,,,,,,,
GANGANAGAR,8010620102,2015-16,"GOVT.PRIMARY SCH.,7 MGM",GHARASANA,GPS 10 RJD,9 MGM,Rajasthan,335707,,,,,,,
GANGANAGAR,8010620201,2015-16,"GOVT.PRIMARY SCH., ",GHARASANA,GUPS 8 RJM,8 MGM,Rajasthan,335707,,,,,,,
GANGANAGAR,8010620302,2015-16,"GOVT.PRIMARY SCH.,3MGM",GHARASANA,GUPS 8 RJM,3 MGM,Rajasthan,335707,,,,,,,
CHURU,8040405106,2015-16,CJRM PUBLIC SR. SEC. SCHOOL ,CHURU,"KADAWASAR,GPS DHANI MALIYAN",GAJSAR,Rajasthan,331001,,,ChIJ0406y7idFDkRlElJ3q9XwGg,"CJRM Public School Gajsar , Churu",B,Pincode,331001
CHURU,8040405107,2015-16,CJRM PUBLIC SEC. SCHOOL ,CHURU,"KADAWASAR,GPS DHANI MALIYAN",GAJSAR,Rajasthan,331001,,,ChIJ0406y7idFDkRlElJ3q9XwGg,"CJRM Public School Gajsar , Churu",B,Pincode,331001
CHURU,8040405201,2015-16,GGUPS ,CHURU,"DHADHAR,GUPS, BALRASAR TANV.",DHADHAR,Rajasthan,331001,,ChIJPctU__GYFDkRblHH08jWWY4,,,,,
GANGANAGAR,8010658101,2015-16,PVT.SS(M D SEC.SCHOOL),GHARASANA,"GOVT. SEN.SEC.SCH, GHARASANA",3 KD A,Rajasthan,335707,,,,,,,
GANGANAGAR,8010634650,2015-16,"PVT. N.C.A. SEN. SCHOOL, 12 MD(B)",GHARASANA,"GOVT. SEN.SEC.SCH, GHARASANA",24 AS (C),Rajasthan,335711,,,,,,,
GANGANAGAR,8010639906,2015-16,PVT.(HANUMAN SEN.SEC.SCHOOL ) JAALWALI,GHARASANA,"GOVT. SEN.SEC.SCH, GHARASANA",1 MLK (C),Rajasthan,335707,,,,,,,
GANGANAGAR,8010644107,2015-16,PVT.(S D S SEN.SEC.SCHOOL) GHARSANA,GHARASANA,"GOVT. SEN.SEC.SCH, GHARASANA",2 MLD A,Rajasthan,335707,,,ChIJSSMuGBe1FzkRyjk8UrG5A7E,Seth G. L. Bihani S.D. Law College,C,City,ganganagar
UDAIPUR,8260208405,2015-16,G.P.S.CHOUHANO KI BHAGAL,BADGAON,G.P.S.(UPLA TANKADA),WATI,Rajasthan,313322,,,,,,,
UDAIPUR,8260208406,2015-16,G.P.S.SUKHER KI GHATI,BADGAON,G.P.S.(UPLA TANKADA),WATI,Rajasthan,313322,,,,,,,
UDAIPUR,8260208502,2015-16,G.P.S.BHURI TALAI,BADGAON,G.P.S.(UPLA TANKADA),KALODA,Rajasthan,313322,,,,,,,
GANGANAGAR,8010621301,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GPS 10 KPD,4 KHM,Rajasthan,335707,,,,,,,
GANGANAGAR,8010847007,2015-16,PVT.JAMHWESWER AADRASH.PUB.PRI.BAKHTAWARPURA,SURATGARH,GUPS 1 DOB,1 BKM (BAKTAWARPURA),Rajasthan,335804,,,,,,,
CHURU,8040702902,2015-16,GPS MAHIYO KI DHANI SADU BARI,BIDASAR,GUPS SADU BADI ,SADU CHOTI,Rajasthan,331517,,,,,,,
CHURU,8040702903,2015-16,SARSWATI BAL VM  ,BIDASAR,GUPS SADU BADI ,SADU CHOTI,Rajasthan,331517,,,,,,,
CHURU,8040702905,2015-16,GPS NIMALA DHOURA ,BIDASAR,GUPS SADU BADI ,SADU CHOTI,Rajasthan,331517,,,,,,,
CHURU,8040702906,2015-16,GURUKUL SHIKSHAN SANSTHAN SADU CHOTHI,BIDASAR,GUPS SADU BADI ,SADU CHOTI,Rajasthan,331517,,,,,,,
GANGANAGAR,8010721801,2015-16,GOVT PRIMARY SCH ,RAISINGHNAGAR,GPS 28 NP,28 NP,Rajasthan,335051,,,,,,,
GANGANAGAR,8010722101,2015-16,GOVT UPPER PRIMARY SCH ,RAISINGHNAGAR,GUPS 12 TK,26 NP,Rajasthan,335051,,,,,,,
GANGANAGAR,8010722202,2015-16,GOVT PRIMARY SCH ,RAISINGHNAGAR,GUPS 12 TK,9 TK,Rajasthan,335051,,,,,,,
GANGANAGAR,8010722401,2015-16,GOVT UPPER PRIMARY SCH ,RAISINGHNAGAR,GUPS 4 TK,8 TK,Rajasthan,335051,,,,,,,
UDAIPUR,8260727401,2015-16,MA BADI CENTER ,JHADOL (PH),G.P.S.(MAHADEV JI KA KAD),NETAWALI,Rajasthan,313702,,,,,,,
UDAIPUR,8260707805,2015-16,N.F.E.GOOJRIYA FALA,JHADOL (PH),G.U.P.S.(MOHMAD FALASIYA),MOHMMAD FALASIYA,Rajasthan,313702,,,,,,,
UDAIPUR,8260704105,2015-16,G.P.S.KATARFALA,JHADOL (PH),G.G.U.P.S.(BAGPURA),BAGPURA,Rajasthan,313031,,,,,,,
UDAIPUR,8260800901,2015-16,G.U.P.S.,KHERWARA,G.U.P.S.(PARBILA),THOBAVADA,Rajasthan,313803,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
CHURU,8040110702,2015-16,GGSS SATUN,TARANAGAR,GPS NAVEEN SATYUN,SATYUN,Rajasthan,331029,,,,,,,
CHURU,8040101108,2015-16,GUPS SASKRIT DHIRVAS BADA,TARANAGAR,DHEERWASBADA_GGUPS,DHEERWAS BARA,Rajasthan,331302,,,,,,,
CHURU,8040107103,2015-16,SARSWATI UPS PANDREU TIBBA,TARANAGAR,GGUPS JHOTHARA,PANDAREU TIBBA,Rajasthan,331304,,,,,,,
CHURU,8040107201,2015-16,GUPS SUKHVASI,TARANAGAR,GGUPS JHOTHARA,SUKHABASI,Rajasthan,331304,,,,,,,
CHURU,8040103201,2015-16,GGUPS ,TARANAGAR,"BHALERI,TOGAVAS,GUPS",RETANA,Rajasthan,331304,,ChIJTQap4114EzkRY6RChrdxjrA,,,,,
CHURU,8040103301,2015-16,GUPS ,TARANAGAR,"BHALERI,TOGAVAS,GUPS",GALGATI,Rajasthan,331304,,ChIJQ_uzsjnUajkRI1COeCesKJE,ChIJ_fgJxMd4FDkRv9Ba2Mh5B-U,Gups Dhanabhakaran,B,Pincode,331304
CHURU,8040103401,2015-16,GUPS ,TARANAGAR,"BHALERI,TOGAVAS,GUPS",TOGAVAS,Rajasthan,331304,,ChIJQ_uzsjnUajkRI1COeCesKJE,ChIJ_fgJxMd4FDkRv9Ba2Mh5B-U,Gups Dhanabhakaran,B,Pincode,331304
CHURU,8040103402,2015-16,AJAD SHIKSHAN SANSTHAN ,TARANAGAR,"BHALERI,TOGAVAS,GUPS",TOGAVAS,Rajasthan,331304,,,,,,,
UDAIPUR,8260308506,2015-16,SHIV SHISHU NIKETAN GUDLI,MAVLI,G.G.U.P.S.(GUDALI),GUDALI1,Rajasthan,313024,,,,,,,
UDAIPUR,8260204003,2015-16,G.P.S.RANWADI,BADGAON,G.U.P.S.(DAGLIYO KI MAGRI,BHUWANA,Rajasthan,313004,,,,,,,
UDAIPUR,8260204004,2015-16,G.U.P.S.RAMNAGAR,BADGAON,G.U.P.S.(DAGLIYO KI MAGRI,BHUWANA,Rajasthan,313004,,,,,,,
UDAIPUR,8260327401,2015-16,G.P.S.,MAVLI,G.U.P.S.(SURJI KA GURA),VADA VAVRI,Rajasthan,313204,,,,,,,
HANUMANGARH,8020317607,2015-16,GENIUS PU.UPS PACHARWALI,BHADRA,GUPS DOBHI,DHOBI,Rajasthan,335501,,,,,,,
HANUMANGARH,8020131408,2015-16,SWAMI VIVEKANAND UPS KISHANPURA DIKH 19KSP,HANUMANGARH,GMS 17 KSP KISHANPURA DIK,19KSP KISHANPURA,Rajasthan,335513,,,,,,,
HANUMANGARH,8020113501,2015-16,GUPS 32 SSW,HANUMANGARH,GMS 26 SSW (30 SSW),32SSW,Rajasthan,335801,,,,,,,
HANUMANGARH,8020129703,2015-16,GUPS 8 SSW,HANUMANGARH,GMS 9 SSW,8SSW,Rajasthan,335513,,,,,,,
GANGANAGAR,8010620501,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GPS 10 RJD,5 MGM,Rajasthan,335707,,,,,,,
GANGANAGAR,8010620804,2015-16,"GOVT.HR.SCH.,",GHARASANA,"GOVT. SEN.SEC.SCH, GHARASANA",ROJRI,Rajasthan,335707,,,,,,,
UDAIPUR,8260605204,2015-16,G.P.S.S.K.S.BHAGORA FALA,KOTRA,G.U.P.S.(BEDADHAR),JHER,Rajasthan,307025,,,,,,,
UDAIPUR,8260605301,2015-16,G.P.S.,KOTRA,G.U.P.S.(BEDADHAR),DHIYA,Rajasthan,307025,,,,,,,
CHURU,8040405204,2015-16,SARSWATI VIDYA MANDIR ,CHURU,"DHADHAR,GUPS, BALRASAR TANV.",DHADHAR,Rajasthan,331001,,ChIJLVWsmWoQEzkR73qCI1uGHTo,,,,,
CHURU,8040405205,2015-16,GSS ,CHURU,"DHADHAR,GUPS, BALRASAR TANV.",DHADHAR,Rajasthan,331001,,,,,,,
CHURU,8040405301,2015-16,GPS ,CHURU,"DHADHAR,GUPS, BALRASAR TANV.",RANASAR,Rajasthan,331001,,,,,,,
CHURU,8040405302,2015-16,GGUPS ,CHURU,"DHADHAR,GUPS, BALRASAR TANV.",RANASAR,Rajasthan,331001,,ChIJPctU__GYFDkRblHH08jWWY4,,,,,
GANGANAGAR,8010645639,2015-16,"PVT. HR.SEC.SCH.NIHAL SINGH NAT.MODAL , NEW GHARSANA",GHARASANA,"GOVT. SEN.SEC.SCH, GHARASANA",NEW MANDI GHADSANA 2,Rajasthan,335711,,,,,,,
CHURU,8040701602,2015-16,GPS GOGANA DHANIJOGALIA(JOGALIA),BIDASAR,GSS DUNKAR ,BAINATHA JOGLIA,Rajasthan,331501,,,,,,,
CHURU,8040701603,2015-16,GPS DHANI DHOLTIJOGALIA(JOGALIA),BIDASAR,GSS DUNKAR ,BAINATHA JOGLIA,Rajasthan,331501,,,,,,,
CHURU,8040704606,2015-16,JAGDAMBA SS SR SEC SCHOOL ,BIDASAR,GGUPS JOGALSAR ,JOGALSAR,Rajasthan,331518,,,,,,,
GANGANAGAR,8010802301,2015-16,"GOVT SEC.SCH , KIKARWALI JOHRI",SURATGARH,G.S.S.S. SURATGARH,5 MNWM(KIKARWALI JOHDI),Rajasthan,335804,,,,,,,
GANGANAGAR,8010645821,2015-16,PVT.CITY MONT.CHIL. PS 8 PSD B,GHARASANA,GUPS RAWLAMANDI,RAWLAMANDI,Rajasthan,335707,,,,,,,
GANGANAGAR,8010645822,2015-16,PVT.NASEEB PAR.PUB. RAWLA MANDI,GHARASANA,"GOVT. SEN.SEC.SCH, GHARASANA",RAWLAMANDI,Rajasthan,335707,,,,,,,
GANGANAGAR,8010948302,2015-16,PVT.ADARSH VIDHYA MANDIR UPS APH,ANOOPGARH,GUPS NO-1 ANOOPGARH,NP ANOOPGAR_WARD 7,Rajasthan,335701,,,,,,,
CHURU,8040703002,2015-16,GSSS  SADU BADI,BIDASAR,GUPS SADU BADI ,SADUBADI,Rajasthan,331517,,,,,,,
CHURU,8040703003,2015-16,GUPS SADU BARI,BIDASAR,GUPS SADU BADI ,SADUBADI,Rajasthan,331517,,,,,,,
CHURU,8040702504,2015-16,SHRI GOSAI BERA SAR,BIDASAR,GSSS BAMBU ,BAIRASAR,Rajasthan,331517,,,,,,,
CHURU,8040115402,2015-16,GSSS NP TARANAGAR WARD NO.17,TARANAGAR,"TARANAGAR NO.4,GUPS",NP TRNGR_WARD NO 17,Rajasthan,331304,,,,,,,
GANGANAGAR,8010722501,2015-16,GOVT SEN SEC SCH  ,RAISINGHNAGAR,"GOVT.SEN.SEC.SCH, RAISINGHNAGAR",5 TK,Rajasthan,335039,,,,,,,
GANGANAGAR,8010722601,2015-16,GOVT UPPER PRIMARY SCH ,RAISINGHNAGAR,GUPS 4 TK,4 TK,Rajasthan,335039,,,,,,,
GANGANAGAR,8010722701,2015-16,GOVT PRIMARY SCH ,RAISINGHNAGAR,GUPS 4 TK,1 TK,Rajasthan,335039,,,,,,,
GANGANAGAR,8010634641,2015-16,PVT.UPS (GENIUS) 11 MD MAHATAB,GHARASANA,"GOVT. SEN.SEC.SCH, GHARASANA",24 AS (C),Rajasthan,335711,,,,,,,
UDAIPUR,8260801001,2015-16,G.U.P.S.,KHERWARA,G.U.P.S.(PARBILA),PARBILA,Rajasthan,313803,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260815801,2015-16,G.P.S.,KHERWARA,G.U.P.S.(JAVAS),SAREDI,Rajasthan,313803,,,,,,,
UDAIPUR,8260815902,2015-16,G.P.S.UHARIYA,KHERWARA,G.P.S.(RANAWARA),NAVAGHARA,Rajasthan,313803,,,,,,,
UDAIPUR,8260815903,2015-16,G.P.S.KHARVAS,KHERWARA,G.P.S.(RANAWARA),NAVAGHARA,Rajasthan,313803,,,,,,,
UDAIPUR,8260815905,2015-16,SAPNA PUBLIC SCHOOL BAWALWARA,KHERWARA,G.G.U.P.S.(BAVALVADA),NAVAGHARA,Rajasthan,313803,,,,,,,
CHURU,8040103403,2015-16,MARUDHAR PUBLIC SHIKLSHAN SANS,TARANAGAR,"BHALERI,TOGAVAS,GUPS",TOGAVAS,Rajasthan,331304,,,,,,,
CHURU,8040103501,2015-16,GUPS ,TARANAGAR,"BHALERI,TOGAVAS,GUPS",LAKHANVAS,Rajasthan,331304,,ChIJQ_uzsjnUajkRI1COeCesKJE,ChIJ_fgJxMd4FDkRv9Ba2Mh5B-U,Gups Dhanabhakaran,B,Pincode,331304
CHURU,8040103601,2015-16,GUPS BUCHAVAS,TARANAGAR,"BUCHAWAS,GUPS",BHUCHAVAS,Rajasthan,331304,,,,,,,
CHURU,8040103602,2015-16,GUPS  SAT MIL,TARANAGAR,"BUCHAWAS,GUPS",BHUCHAVAS,Rajasthan,331304,,,,,,,
UDAIPUR,8260118301,2015-16,G.P.S.,GOGUNDA,G.P.S.(BILADIYA),BILADIYA,Rajasthan,303906,,,,,,,
UDAIPUR,8260118401,2015-16,G.P.S.KATHODI COLONY,GOGUNDA,G.P.S.(BILADIYA),KUKDA KHEDA,Rajasthan,313906,,,,,,,
UDAIPUR,8260327501,2015-16,G.U.P.S.REBARIYO KI DHANI JAVAD,MAVLI,G.U.P.S.(SURJI KA GURA),JAVAD KI DHANI,Rajasthan,313204,,,,,,,
UDAIPUR,8260327601,2015-16,G.U.P.S.,MAVLI,G.U.P.S.(SURJI KA GURA),SURJI KA GUDA,Rajasthan,313204,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
GANGANAGAR,8010741001,2015-16,GOVT PRIMARY SCH ,RAISINGHNAGAR,GUPS 65 NP,64 NP,Rajasthan,335706,,,,,,,
GANGANAGAR,8010741102,2015-16,PVT M.R. MEMORIAL UPPER PRIMARY SCHOOL ,RAISINGHNAGAR,GUPS 69 NP,66 NP,Rajasthan,335051,,,,,,,
CHURU,8040705005,2015-16,GPS DHANI JHARELA,BIDASAR,GPS KALYANSAR ,NBBASAR,Rajasthan,331518,,,,,,,
CHURU,8040705006,2015-16,GSS  NABBASAR,BIDASAR,GPS KALYANSAR ,NBBASAR,Rajasthan,331518,,,,,,,
UDAIPUR,8260605401,2015-16,G.U.P.S.,KOTRA,G.U.P.S.(BEDADHAR),BEDA DHAR,Rajasthan,307025,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260706202,2015-16,G.P.S.S.K.S.TINDOR,JHADOL (PH),G.U.P.S.(MANAS),TINDOR1,Rajasthan,313031,,,,,,,
UDAIPUR,8260822006,2015-16,SHANTI NIKETAN ,KHERWARA,G.U.P.S.(VANIBOR),SUBERI,Rajasthan,313803,,,,,,,
GANGANAGAR,8010838801,2015-16,"GOVT.UPPER.PRIMARY.SCH, ",SURATGARH,GUPS CHADSAR,FARIDSAR,Rajasthan,335804,,,,,,,
CHURU,8040405303,2015-16,GSSS ,CHURU,"DHADHAR,GUPS, BALRASAR TANV.",RANASAR,Rajasthan,331001,,,,,,,
CHURU,8040405304,2015-16,SOFIA PUBLIC SCHOOL ,CHURU,"DHADHAR,GUPS, BALRASAR TANV.",RANASAR,Rajasthan,331001,,,,,,,
CHURU,8040405306,2015-16,M ISLAMIYA ,CHURU,"DHADHAR,GUPS, BALRASAR TANV.",RANASAR,Rajasthan,331023,,,,,,,
CHURU,8040405307,2015-16,M. TALIMUL ISLAM ,CHURU,"DHADHAR,GUPS, BALRASAR TANV.",RANASAR,Rajasthan,331001,,,,,,,
CHURU,8040704607,2015-16,SARSWATI BAL VIDHA MANDIR ,BIDASAR,GGUPS JOGALSAR ,JOGALSAR,Rajasthan,331518,,,,,,,
CHURU,8040704609,2015-16,AKANKSHA VIDYA PITH  SASTHAN ,BIDASAR,GGUPS JOGALSAR ,JOGALSAR,Rajasthan,331815,,,,,,,
CHURU,8040704701,2015-16,GPS KALYANSR,BIDASAR,GPS KALYANSAR ,KALYANSAR,Rajasthan,331518,,,,,,,
CHURU,8040704702,2015-16,GSSS KALYANSR,BIDASAR,GPS KALYANSAR ,KALYANSAR,Rajasthan,331518,,,,,,,
GANGANAGAR,8010924601,2015-16,GOVT.PRIMARY SCH. 21 A,ANOOPGARH,GUPS 23 A,21A,Rajasthan,335701,,,,,,,
GANGANAGAR,8010926002,2015-16,"PVT.JK PUBLIC SEC.SCH., 15 A",ANOOPGARH,GOVT. SNR.SEC.SCHOOL (BOYS) APG,15 AA,Rajasthan,335703,,,,,,,
GANGANAGAR,8010926003,2015-16,PVT.SHRI S.L. GYAN  JYOTI M. SCHOL 15 A,ANOOPGARH,GUPS 12 AB,15 AA,Rajasthan,335703,,,,,,,
GANGANAGAR,8010926501,2015-16,GOVT.PRIMARY SCH. ,ANOOPGARH,GUPS 12 AB,3 K,Rajasthan,335701,,,,,,,
CHURU,8040115403,2015-16,MODARN NP TRN_WARD NO.17,TARANAGAR,"TARANAGAR NO.4,GUPS",NP TRNGR_WARD NO 17,Rajasthan,331304,,,,,,,
CHURU,8040115501,2015-16,GUPS NO 4 NP TARANGAR_WARD NO.18,TARANAGAR,"TARANAGAR NO.4,GUPS",NP TRNGR_WARD NO 18,Rajasthan,331304,,,,,,,
CHURU,8040115502,2015-16,DAYANAND PUB NP TRN_WARD NO.10,TARANAGAR,"TARANAGAR NO.4,GUPS",NP TRNGR_WARD NO 18,Rajasthan,331304,,,,,,,
CHURU,8040115602,2015-16,GYAN JYOTI PUB.S.TRN_WARD NO.19,TARANAGAR,"TARANAGAR NO.4,GUPS",NP TRNGR_WARD NO 19,Rajasthan,331304,,,,,,,
GANGANAGAR,8010634642,2015-16,PVT..CITY PUBLIC SCHOOL NMG,GHARASANA,GUPS 3 STR,24 AS (C),Rajasthan,335711,,,,,,,
GANGANAGAR,8010829601,2015-16,"GOVT.PRIMARY.SCH, ",SURATGARH,GUPS 5 CM,4 GDM,Rajasthan,335704,,ChIJGW9jQlVyFjkRP599aqSkFoU,,,,,
GANGANAGAR,8010645634,2015-16,"PVT.UPS SHRI GURU GOVIND SINGH SCH.,",GHARASANA,GUPS 3 STR,NEW MANDI GHADSANA 2,Rajasthan,335711,,,,,,,
CHURU,8040704902,2015-16,GPS GOGLAI TALAI ,BIDASAR,GPS KALYANSAR ,JYAK,Rajasthan,331518,,,,,,,
UDAIPUR,8260815907,2015-16,G.P.S.HIRIYA FALA,KHERWARA,G.P.S.(RANAWARA),NAVAGHARA,Rajasthan,313803,,,,,,,
UDAIPUR,8260815908,2015-16,G.S.SEC.S.,KHERWARA,G.U.P.S.(KAATAR),NAVAGHARA,Rajasthan,31303,,,,,,,
UDAIPUR,8260816001,2015-16,G.P.S.RACHHA,KHERWARA,G.U.P.S.(KAATAR),RACHA,Rajasthan,313803,,,,,,,
UDAIPUR,8260816101,2015-16,G.P.S.KUMAHARPADA,KHERWARA,G.G.U.P.S.(BAVALVADA),KUMAHAR PADA,Rajasthan,313803,,,,,,,
CHURU,8040103603,2015-16,GGUPS  BUCHAVAS,TARANAGAR,"BUCHAWAS,GUPS",BHUCHAVAS,Rajasthan,331304,,,,,,,
GANGANAGAR,8010744105,2015-16,PVT GURU HARGOVIND SEC.S 3 KSD,RAISINGHNAGAR,GPS 9 KSD,5 KSD (A),Rajasthan,335051,,,,,,,
GANGANAGAR,8010744201,2015-16,GOVT UPPER  PRIMARY SCH 5 KSD(B),RAISINGHNAGAR,GPS 9 KSD,5 KSD (B),Rajasthan,335051,,,,,,,
GANGANAGAR,8010744202,2015-16,PVT IDEAL PUB SCHOOL 5KSD B,RAISINGHNAGAR,GPS 9 KSD,5 KSD (B),Rajasthan,335051,,,,,,,
UDAIPUR,8260327901,2015-16,G.P.S.GADRIYAWAS MAVLI,MAVLI,G.U.P.S.(MAVLI),GADRIYAVAS (MAVLI),Rajasthan,313203,,,,,,,
UDAIPUR,8260302106,2015-16,SARASWATI VIDHYA MANDIR PS ,MAVLI,G.U.P.S.(KUNCHOLI),FALICHADA,Rajasthan,313203,,,,,,,
UDAIPUR,8260302710,2015-16,MATRA BHOOMI VIDHYA MANDIR SEC.SCH.,MAVLI,G.U.P.S(CHSYALA KHEDA),INTALI,Rajasthan,313608,,,ChIJI1uEX2jvZzkRLVcACdPC1IQ,Mahaveer Vidhya Mandir School,C,City,udaipur
