City,SCHOOL_CODE,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,Place Id,Place Id Filter,j1_place_id,h_category,h_word
SIDDHARTHNAGAR,9540804501,2015-16,P.S. SEMARI,DUMARIYAGANJ,DUMARIYAGANJ,AGYA,Uttar Pradesh,272189,,,,,
SIDDHARTHNAGAR,9540804502,2015-16,P.S. ,DUMARIYAGANJ,DUMARIYAGANJ,AGYA,Uttar Pradesh,272189,,,,,
SIDDHARTHNAGAR,9540804503,2015-16,J.H.S.AGAYA,DUMARIYAGANJ,DUMARIYAGANJ,AGYA,Uttar Pradesh,272189,,,,,
VARANASI,9670302302,2015-16,UPS ,HARHUA,BHAUMI,BHAUMI,Uttar Pradesh,221003,,ChIJnUHmV7QsjjkRHuwPArCENMo,,,
VARANASI,9670302401,2015-16,PS ,HARHUA,BHAUMI,SATYABAL PUR,Uttar Pradesh,221202,,,,,
VARANASI,9670302501,2015-16,PS ,HARHUA,BHAUMI,SARSHAWA,Uttar Pradesh,221003,,,,,
VARANASI,9670302601,2015-16,PS PAYAGPUR,HARHUA,BHAUMI,NONAUTI (PAYAGPUR),Uttar Pradesh,221105,,,,,
MAU,9620607303,2015-16,U P S CHIRAIKOT,RANIPUR,CHIRAIYAKOT,CHIRAIYAKOT,Uttar Pradesh,276129,,,,,
MAU,9620607304,2015-16,P S ABDOPUR,RANIPUR,CHIRAIYAKOT,CHIRAIYAKOT,Uttar Pradesh,276129,,,,,
MAU,9620607305,2015-16,P S JAMIN BHUDAWN,RANIPUR,CHIRAIYAKOT,CHIRAIYAKOT,Uttar Pradesh,261302,,,,,
MAU,9620607401,2015-16,P S ,RANIPUR,CHIRAIYAKOT,TAJPUR,Uttar Pradesh,276129,,ChIJ8yVBO6LmkTkRf08W0izq1Is,,,
VARANASI,9670709901,2015-16,K. UPS RUSTAMPUR,CHIRAIGAON,LERHUPUR,RUSTAM  PUR,Uttar Pradesh,221007,,,,,
VARANASI,9670709902,2015-16,PS SSB RUSTAMPUR,CHIRAIGAON,LERHUPUR,RUSTAM  PUR,Uttar Pradesh,221007,,,,,
VARANASI,9670710001,2015-16,UPS ,CHIRAIGAON,JALHUPUR,JALHUPUR,Uttar Pradesh,221104,,,,,
VARANASI,9670710002,2015-16,SRI KACHCHA BABA INTER COLLEGE ,CHIRAIGAON,JALHUPUR,JALHUPUR,Uttar Pradesh,221104,,,ChIJQZEp8MkljjkRXHwP_PBXHuU,A,jalhupur
VARANASI,9670901951,2015-16,- MADRASA AHYAUSSUNNAH BAJARDIHA,NAGAR NIGAM,BHELUPUR,BHELUPUR--42,Uttar Pradesh,221106,,,,,
VARANASI,9670909651,2015-16,LORD KRISHNA P.M.V. PARAMANANDPUR SHIVPUR,NAGAR NIGAM,SIKRAUL,SIKARAUL,Uttar Pradesh,221003,,,,,
VARANASI,9670914220,2015-16,SHANTI SHIKSHA NIKETAN NEWADA,NAGAR NIGAM,NAGAWA,NAGAWA,Uttar Pradesh,221005,ChIJa3LNbxUyjjkR17DkXdcUFq4,ChIJa3LNbxUyjjkR17DkXdcUFq4,,,
VARANASI,9670914221,2015-16,SHRI KUBER JUNIOR HIGH SCHOOL NEWADA,NAGAR NIGAM,NAGAWA,NAGAWA,Uttar Pradesh,221005,ChIJ0ZU_4T4yjjkRJgXMBkcn6ms,ChIJ0ZU_4T4yjjkRJgXMBkcn6ms,,,
MAU,9620602506,2015-16,D.A.V.BALIKA P.M.V.PALIGARGH,RANIPUR,KHURHAT,PALIGARH,Uttar Pradesh,261302,,,,,
MAU,9620602508,2015-16,MEERWAPAAR,RANIPUR,KHURHAT,PALIGARH,Uttar Pradesh,261302,,,,,
MAU,9620602601,2015-16,P S ,RANIPUR,PALIGADH,TENDULI,Uttar Pradesh,276403,,ChIJ8yVBO6LmkTkRf08W0izq1Is,,,
MAU,9620602602,2015-16,U P S ,RANIPUR,PALIGADH,TENDULI,Uttar Pradesh,276403,,ChIJq6qqauuNkTkRuiiRHtIVXd0,,,
SIDDHARTHNAGAR,9540303103,2015-16,P.S. DADAVAGHAT,BANSI,KOLHUI BUJURG,DANDVAGHAT,Uttar Pradesh,272153,,,,,
SIDDHARTHNAGAR,9540303201,2015-16,P.S. ,BANSI,KOLHUI BUJURG,KOLHUI BUJURG,Uttar Pradesh,272153,,,,,
SIDDHARTHNAGAR,9540303202,2015-16,P.M.V.KOLUHI BUJURG,BANSI,KOLHUI BUJURG,KOLHUI BUJURG,Uttar Pradesh,272154,,,,,
SIDDHARTHNAGAR,9540603905,2015-16,P.S. SISWA,MITHAVAL,KAMAHARIYA BUJURG,KAMAHARIYA KHURD,Uttar Pradesh,272153,,,,,
VARANASI,9670205701,2015-16,PS KHARARIYA TALUKEY VIRAV,BARAGAON,KHARAWAN,DANDIPUR,Uttar Pradesh,221201,,,,,
VARANASI,9670303901,2015-16,PS ,HARHUA,HARHUA,PRATAP PATTI,Uttar Pradesh,221015,,,,,
VARANASI,9670303902,2015-16,UPS ,HARHUA,HARHUA,PRATAP PATTI,Uttar Pradesh,221015,,ChIJnUHmV7QsjjkRHuwPArCENMo,,,
VARANASI,9670304001,2015-16,PS ,HARHUA,HARHUA,BHELAKHA,Uttar Pradesh,221003,,,,,
VARANASI,9670607301,2015-16,PS ,CHOLAPUR,RAJWARI,TEKURI,Uttar Pradesh,221116,,,,,
VARANASI,9670607401,2015-16,PS ,CHOLAPUR,NIYAR,DEVARIA,Uttar Pradesh,221101,,,,,
VARANASI,9670607501,2015-16,PS ,CHOLAPUR,NIYAR,UDHORAM PUR,Uttar Pradesh,221101,,,,,
VARANASI,9670607601,2015-16,PS ,CHOLAPUR,NIYAR,RAJALA,Uttar Pradesh,221101,,,,,
SIDDHARTHNAGAR,9540102201,2015-16,P.S. ,BARHANI,DHEBARUA,MUJAHANA,Uttar Pradesh,272201,,,,,
SHRAWASTI,9510219201,2015-16,P.S. ,HARIHARPUR RANI,MACHHRIHWA,RATANPURWA,Uttar Pradesh,271831,,,,,
SHRAWASTI,9510219301,2015-16,SRI R.S. MAURYA PUBLIC SCHOOL,HARIHARPUR RANI,SHIVGARH KALA,MURAUN PURWA,Uttar Pradesh,271831,,,,,
SHRAWASTI,9510204701,2015-16,P.S.,HARIHARPUR RANI,TILAKPUR,REVLIYA,Uttar Pradesh,271831,,,,,
SIDDHARTHNAGAR,9541207006,2015-16,SHRI KRISHNA BAL VIDYA MANDIR,NAUGARH,NAGAR PALIKA NAUGARH,INDIRA NAGAR--T.A.,Uttar Pradesh,272207,,,,,
SIDDHARTHNAGAR,9541207007,2015-16,SHRI KRISHN BAAL V.MANDIR J.H TETRI,NAUGARH,BHIMAPAR,INDIRA NAGAR--T.A.,Uttar Pradesh,272207,,,,,
SIDDHARTHNAGAR,9541207101,2015-16,P.S.,NAUGARH,MAHDEVA,BELVA,Uttar Pradesh,272204,,,,,
SIDDHARTHNAGAR,9541207102,2015-16,P.M.V. BELAVA,NAUGARH,MAHDEVA,BELVA,Uttar Pradesh,272204,,,,,
ALLAHABAD,9450406301,2015-16,PS ,PRATAP PUR,NEDULA,PATAIYA,Uttar Pradesh,212401,,,,,
ALLAHABAD,9450406401,2015-16,PS ,PRATAP PUR,NEDULA,JALAL PUR,Uttar Pradesh,212401,,,,,
ALLAHABAD,9450406402,2015-16,U.P.S. JALALPUR,PRATAP PUR,NEDULA,JALAL PUR,Uttar Pradesh,212401,,,,,
ALLAHABAD,9450406501,2015-16,PS ,PRATAP PUR,NEDULA,SARYU PATTI,Uttar Pradesh,212401,,,,,
ALLAHABAD,9451606301,2015-16,PS ,MANDA,MANJHIGANWA,PACHENDA,Uttar Pradesh,212306,,,,,
VARANASI,9670101102,2015-16,UPS ,KASHIVIDYAPEETH,ALAUDDEEN PUR,ANANTPUR,Uttar Pradesh,221107,,,,,
VARANASI,9670101201,2015-16,PS ,KASHIVIDYAPEETH,ALAUDDEEN PUR,BANAKAT,Uttar Pradesh,221107,,,,,
VARANASI,9670101202,2015-16,PS VIDHI PRATHAMIK VIDHYALAY,KASHIVIDYAPEETH,ALAUDDEEN PUR,BANAKAT,Uttar Pradesh,221107,,,,,
VARANASI,9670102001,2015-16,PS ,KASHIVIDYAPEETH,ALAUDDEEN PUR,DAUD PUR,Uttar Pradesh,221302,,,,,
VARANASI,9670102101,2015-16,PS ALAUDDIN PUR,KASHIVIDYAPEETH,ALAUDDEEN PUR,ALAUDDINPUR,Uttar Pradesh,221107,,,ChIJ0dosObrSjzkR4exAogDZRVU,A,alauddinpur
VARANASI,9670102102,2015-16,UPS SARSWATI JR. HIGH SCH.,KASHIVIDYAPEETH,ALAUDDEEN PUR,ALAUDDINPUR,Uttar Pradesh,221107,,,,,
VARANASI,9670102201,2015-16,PS ,KASHIVIDYAPEETH,TIKARI,SARAI DANGARI,Uttar Pradesh,221011,,,,,
VARANASI,9670206102,2015-16,UPS ,BARAGAON,VAULIA,VAULIA,Uttar Pradesh,221201,,,,,
VARANASI,9670206201,2015-16,PS ,BARAGAON,VAULIA,BALUA,Uttar Pradesh,221201,,,,,
VARANASI,9670206202,2015-16,SANJAY GANDHI VIDYA MANDIR U.M.V. ,BARAGAON,VAULIA,BALUA,Uttar Pradesh,221201,,,,,
VARANASI,9670206203,2015-16,PS SANJAY  GANDHI P.S. ,BARAGAON,VAULIA,BALUA,Uttar Pradesh,221201,,,,,
VARANASI,9670304902,2015-16,PS DR. RADHA KRISHANAN PUBLIK.,HARHUA,AYER,PUARI KALA,Uttar Pradesh,221202,,,,,
VARANASI,9670304903,2015-16,PS UDAYKANTI BAL SHIKSHA NIKETAN,HARHUA,AYER,PUARI KALA,Uttar Pradesh,221202,,,,,
VARANASI,9670305001,2015-16,PS ,HARHUA,AYER,PUARI KHURD,Uttar Pradesh,221204,,,,,
VARANASI,9670305002,2015-16,PS SHARMILA BAL SHIKSHA NIKETA,HARHUA,AYER,PUARI KHURD,Uttar Pradesh,221210,,,,,
VARANASI,9670305405,2015-16,AMAR SHAHEED INTER COLLEGE AYER,HARHUA,AYER,AYER-,Uttar Pradesh,221210,,,,,
VARANASI,9670305501,2015-16,PS ,HARHUA,DANDU PUR,KANUDEEH,Uttar Pradesh,221003,,,,,
VARANASI,9670305601,2015-16,PS ,HARHUA,DANDU PUR,DANDUPUR,Uttar Pradesh,221003,,,,,
VARANASI,9670305701,2015-16,PS ,HARHUA,DANDU PUR,LODHAN,Uttar Pradesh,221003,,,,,
VARANASI,9670406804,2015-16,UPS ,SEWAPURI,THATARA,CHITRASEN PUR,Uttar Pradesh,221313,,,,,
VARANASI,9670407201,2015-16,PS ,SEWAPURI,DEYEEPUR,ARJUN PUR,Uttar Pradesh,221403,,,,,
VARANASI,9670407301,2015-16,PS VIHARA,SEWAPURI,THATARA,VIHAR A,Uttar Pradesh,221313,,,,,
VARANASI,9670407401,2015-16,PS PRATAPPUR (KARDHANA),SEWAPURI,DEYEEPUR,KAR DHANA,Uttar Pradesh,221307,,,,,
VARANASI,9670407402,2015-16,PS ADARSH SANSKAR SHIKSHAN SANTH.,SEWAPURI,DEYEEPUR,KAR DHANA,Uttar Pradesh,221307,,,,,
VARANASI,9670507901,2015-16,PS ,ARAJILINES,KASHIPUR,KARNADANDI,Uttar Pradesh,221311,,,,,
VARANASI,9670508001,2015-16,PS ,ARAJILINES,KASHIPUR,DHANPAL PUR,Uttar Pradesh,221311,,,,,
VARANASI,9670508002,2015-16,UPS ,ARAJILINES,KASHIPUR,DHANPAL PUR,Uttar Pradesh,221311,,,,,
VARANASI,9670508101,2015-16,PS ,ARAJILINES,MAHGAW,KANAKPUR,Uttar Pradesh,221311,,,,,
VARANASI,9670509001,2015-16,PS ,ARAJILINES,JAKKHINI,SIHORAWAN DAXIRI,Uttar Pradesh,221305,,,,,
VARANASI,9670608001,2015-16,PS ,CHOLAPUR,NIYAR,CHAHIN,Uttar Pradesh,221101,,,,,
VARANASI,9670608002,2015-16,UPS ,CHOLAPUR,NIYAR,CHAHIN,Uttar Pradesh,221101,,ChIJG9hVQMQujjkRWpPUn7p7lyk,,,
VARANASI,9670608101,2015-16,PS NIYAR,CHOLAPUR,NIYAR,NIYARDEEH,Uttar Pradesh,221101,,,,,
VARANASI,9670608901,2015-16,PS ,CHOLAPUR,AJAGARA,PIPARI,Uttar Pradesh,221101,,,,,
VARANASI,9670609001,2015-16,PS ,CHOLAPUR,AJAGARA,AJAGARA,Uttar Pradesh,221101,,,,,
VARANASI,9670712101,2015-16,RAJNANDAN INTER COLLAGE ,CHIRAIGAON,NARAYAN PUR,NARAYANPUR,Uttar Pradesh,221104,,,ChIJJUH9GgkmjjkRku3l5af-8xE,A,narayanpur
VARANASI,9670712201,2015-16,UPS SIDHARTH BALIKA VIDYALAY,CHIRAIGAON,GOPPUR,CHHAHI,Uttar Pradesh,221107,,,,,
VARANASI,9670713201,2015-16,PS PREM JYOTI VIKLANG SAMEKIT,CHIRAIGAON,CHIRAIGAON,CHIRAIGOAN,Uttar Pradesh,221112,,,,,
VARANASI,9670713401,2015-16,PS RAJ PUBLIK SCHOOL,CHIRAIGAON,NARAYAN PUR,DUBAKIYA,Uttar Pradesh,221104,,,,,
VARANASI,9670713402,2015-16,PS ,CHIRAIGAON,NARAYAN PUR,DUBAKIYA,Uttar Pradesh,221104,,,,,
VARANASI,9670713501,2015-16,PS NATIONAL SHIKCHHAN SANSTHAN,CHIRAIGAON,NARAYAN PUR,NARAPATPUR,Uttar Pradesh,221104,,,,,
VARANASI,9670810901,2015-16,UPS BARBAS PUR,PINDRA,AMAUT,GHOGHARI,Uttar Pradesh,221202,,,,,
VARANASI,9670811001,2015-16,K. UPS ,PINDRA,AMAUT,RAJPUR,Uttar Pradesh,221202,,,,,
VARANASI,9670811101,2015-16,UPS ,PINDRA,BABATPUR,BABAT PUR,Uttar Pradesh,221105,,,,,
VARANASI,9670811201,2015-16,UPS ,PINDRA,BABATPUR,RAMAIE PAATTI,Uttar Pradesh,221202,,ChIJPfrW8j3VjzkRP2TwNLEXT1I,,,
VARANASI,9670912101,2015-16,UPS DASHASHWMEDH,NAGAR NIGAM,DASHASHWMEDH,DASHASHSWMEDH,Uttar Pradesh,221001,,,,,
VARANASI,9670912201,2015-16,UPS K. JANGAM BARI,NAGAR NIGAM,DASHASHWMEDH,DASHASHSWMEDH,Uttar Pradesh,221010,,,,,
VARANASI,9670912301,2015-16,UPS K. MATRI MATH,NAGAR NIGAM,BHELUPUR,BHELUPUR--39,Uttar Pradesh,221010,,,,,
VARANASI,9670912401,2015-16,UPS K. SHANKUL DHARA,NAGAR NIGAM,BHELUPUR,BHELUPUR,Uttar Pradesh,221010,,,,,
VARANASI,9670913401,2015-16,UPS K. PIYARI KALA,NAGAR NIGAM,CHAUK,CHAUK,Uttar Pradesh,221001,,,,,
VARANASI,9670913501,2015-16,UPS KABEER CHAURA,NAGAR NIGAM,CHAUK,CHAUK,Uttar Pradesh,221001,,,,,
VARANASI,9670913601,2015-16,UPS K. GAYGHAT,NAGAR NIGAM,KOTAWALI,KOTAWALI --23,Uttar Pradesh,221001,,,,,
VARANASI,9670913701,2015-16,UPS K. PILI KOTHI,NAGAR NIGAM,KOTAWALI,KOTAWALI ,Uttar Pradesh,221001,,,,,
ALLAHABAD,9451811502,2015-16,P.S. ,KARCHHANA,BEER PUR,CHANDOULI,Uttar Pradesh,212301,,,,,
ALLAHABAD,9451811503,2015-16,SMT. DAS MATA P.S.,KARCHHANA,BEER PUR,CHANDOULI,Uttar Pradesh,212307,,,,,
ALLAHABAD,9451812001,2015-16,P.S. ,KARCHHANA,BARDAHA,BHATERAWA,Uttar Pradesh,212301,,,,,
ALLAHABAD,9451812002,2015-16,U.P.S.JAGAUTI,KARCHHANA,BARDAHA,BHATERAWA,Uttar Pradesh,212301,,,,,
ALLAHABAD,9451903604,2015-16,JAGESHWAR P.S.,BAHARIYA,BAKRA  BAD,KIRAON,Uttar Pradesh,212507,,,,,
ALLAHABAD,9451902006,2015-16,JAY RAM P.S. KALOOPUR,BAHARIYA,BAHARIYA,BAHARIYA,Uttar Pradesh,212109,,,,,
ALLAHABAD,9451904103,2015-16,SMT. RAM PYARI DEVI U. P.S.,BAHARIYA,NARI,SISAI SIPAH,Uttar Pradesh,221220,,,,,
ALLAHABAD,9451902007,2015-16,SARSWATI  GYAN MANDIR,BAHARIYA,BAHARIYA,BAHARIYA,Uttar Pradesh,212509,,,,,
ALLAHABAD,9451902502,2015-16,PALAK HAPPY CONVENT ASHOK NAGAR,BAHARIYA,NARI,JAMUA,Uttar Pradesh,212502,,,,,
GHAZIPUR,9651501009,2015-16,LATE.RAMAWTAR YADAV HARIJAN PS ,MOHAMMADABAD,TIWARIPUR,YUSUFPUR,Uttar Pradesh,233227,,,,,
GHAZIPUR,9651501010,2015-16,ADRASH AMBEDKAR PS ,MOHAMMADABAD,TIWARIPUR,YUSUFPUR,Uttar Pradesh,233227,,,,,
GHAZIPUR,9651501011,2015-16,SAVITERE BAE PHOLE PRIMARY SCHOOL ,MOHAMMADABAD,TIWARIPUR,YUSUFPUR,Uttar Pradesh,233227,,,,,
GHAZIPUR,9651501012,2015-16,DR.M.A.A.I.COLLEGE,MOHAMMADABAD, ,YUSUFPUR,Uttar Pradesh,233227,,,,,
GHAZIPUR,9651410501,2015-16,P.S. ,BARACHAWAR,AMHAT,HATWAR DAYAL SINGH,Uttar Pradesh,233222,,,,,
GHAZIPUR,9650800614,2015-16,SANT TRIVENI DAS NAGA BABA I.C. UMESHNAGAR,DEOKALI,DEOCHANDPUR,DEOCHANDPUR,Uttar Pradesh,233304,,,,,
GHAZIPUR,9651107703,2015-16,S VIVEKANAND JHS,ZAMANIA,BHUWAWALCHAK,LAHUWAR,Uttar Pradesh,233001,,,,,
GHAZIPUR,9651107704,2015-16,S SAHAJANAND JHS,ZAMANIA,BHUWAWALCHAK,LAHUWAR,Uttar Pradesh,233001,,,,,
ALLAHABAD,9450604605,2015-16,SHYAM NARAYAN INTER COLLEGE,PHOOLPUR,VEER BHAN P UR,VEERBHAN PUR,Uttar Pradesh,212109,,,,,
ALLAHABAD,9450611302,2015-16,SHAHEED UDHAM SINGH MEMORIAL INTER COLLGE,PHOOLPUR,PHOOLPUR,JAMILABAD,Uttar Pradesh,212024,,,,,
ALLAHABAD,9450601903,2015-16,RAJKIYA U.M.V. NANDOUT,PHOOLPUR,CHAK AFRAD,NANDAOUT,Uttar Pradesh,212025,,,,,
ALLAHABAD,9450306102,2015-16,UPS ,JASARA,MANPUR,GHURI,Uttar Pradesh,212107,,,,,
KAUSHAMBI,9440702806,2015-16,MADAR TERESA CONVENT U.P.S,CHAYAL,CHARWA, MANAURI,Uttar Pradesh,212208,,,,,
GHAZIPUR,9650907808,2015-16,THE SUNSINE JSS JAKHANIYA,ZAKHANIA,ZAKHANIA,JAKHANIA GOVINDA,Uttar Pradesh,275205,,,,,
GHAZIPUR,9650907809,2015-16,THE SUNSINE PS JAKHANIYA,ZAKHANIA,ZAKHANIA,JAKHANIA GOVINDA,Uttar Pradesh,275203,,,,,
GHAZIPUR,9650907810,2015-16,K.G.B.V. ZAKHANIA,ZAKHANIA,ZAKHANIA,JAKHANIA GOVINDA,Uttar Pradesh,275203,,,,,
GHAZIPUR,9650907811,2015-16,MOTHER T.P.J.H.S.,ZAKHANIA,ZAKHANIA,JAKHANIA GOVINDA,Uttar Pradesh,275203,,,,,
GHAZIPUR,9651201607,2015-16,SHRI YAMUNA YADAV I.C. JALALPUR ,KASIMABAD,SIDHAUT,SIDHAUT,Uttar Pradesh,232329,,,,,
GHAZIPUR,9651201608,2015-16,ADARSH INTER COLLEGE,KASIMABAD,SIDHAUT,SIDHAUT,Uttar Pradesh,233230,,,,,
GHAZIPUR,9651201609,2015-16,ADRASH BAL VIDAYALYA SIDHUAT,KASIMABAD,SIDHAUT,SIDHAUT,Uttar Pradesh,233230,,,,,
GHAZIPUR,9651201701,2015-16,P.S. ,KASIMABAD,GANGAULI,UPADHI,Uttar Pradesh,233222,,,,,
GHAZIPUR,9650905310,2015-16,YOGESHWAR CHANDRIKA U.M.V. ,ZAKHANIA,SONAHARA,MATUKPUR,Uttar Pradesh,275202,,,,,
GHAZIPUR,9650706802,2015-16,U.P.S. NASEER PUR,SAIDPUR,MAUDHA,NASIRPUR,Uttar Pradesh,233221,,,,,
GHAZIPUR,9650706803,2015-16,P.S. INARU PUR,SAIDPUR,MAUDHA,NASIRPUR,Uttar Pradesh,233221,,,,,
GHAZIPUR,9650709303,2015-16,D.B.R.A.P.V. NASIRUDDINPUR,SAIDPUR,HASANPUR,TAJPUR MOLANA,Uttar Pradesh,233221,,,,,
GHAZIPUR,9650700407,2015-16,P.S. THATA,SAIDPUR,NAGARPALIKA,AMEDA,Uttar Pradesh,233001,,,,,
GHAZIPUR,9651607103,2015-16,MATA SANTOSHI H.P.P. DHANUWA,SADAT,ARAJI KASBA-BAHERIYABAD,AASPUR,Uttar Pradesh,270004,,,,,
GHAZIPUR,9651607104,2015-16,SHAILESH IC HARTARA,SADAT,BHIMAPAR,AASPUR,Uttar Pradesh,275208,,,,,
GHAZIPUR,9651607105,2015-16,SHRI BAIJNATH KAMALA U.M.V. MUBARAKPUR HARTARA,SADAT,SADAT,AASPUR,Uttar Pradesh,275204,,,,,
GHAZIPUR,9651607201,2015-16,P.S. HURMUJ PUR,SADAT,HURMUCHPUR,HURMUJPUR,Uttar Pradesh,275204,,,,,
GHAZIPUR,9650702203,2015-16,U.P.S. NEWADA,SAIDPUR,GORKHA,NEWADA*,Uttar Pradesh,233223,ChIJAQAAQH7XkTkRtIRZaADRZv8,ChIJAQAAQH7XkTkRtIRZaADRZv8,,,
ALLAHABAD,9450305501,2015-16,PS OJHA PATATI,JASARA,MANPUR,OJHA PATTI,Uttar Pradesh,212107,,,,,
ALLAHABAD,9450305601,2015-16,PS ,JASARA,MANPUR,BELA MUNDI,Uttar Pradesh,212107,,,,,
ALLAHABAD,9450305602,2015-16,UPS ,JASARA,MANPUR,BELA MUNDI,Uttar Pradesh,212107,,,,,
ALLAHABAD,9450305603,2015-16,RAM RAJ SHIKSHA NIKETAN U.P.S.,JASARA,MANPUR,BELA MUNDI,Uttar Pradesh,212107,,,,,
ALLAHABAD,9450408301,2015-16,PS ,PRATAP PUR,ARA KHURD,DEWALI,Uttar Pradesh,212402,,,,,
VARANASI,9670517107,2015-16,UPS SHRI SHYAMKUMARI SEWA SANTHAN,ARAJILINES,PAYAGPUR,TODARPUR,Uttar Pradesh,221311,,,,,
VARANASI,9670517401,2015-16,PS BARHAINI KALA,ARAJILINES,PAYAGPUR,BARHAUNIKALA,Uttar Pradesh,221311,,,,,
VARANASI,9670517402,2015-16,UPS BARHAINI KALA,ARAJILINES,PAYAGPUR,BARHAUNIKALA,Uttar Pradesh,221311,,,,,
VARANASI,9670518001,2015-16,PS ,ARAJILINES,PRATAPPUR,BAHERAWA,Uttar Pradesh,221307,,,,,
VARANASI,9670908520,2015-16,NAGAR NIGAM U.M. BALIKA VIDYALAY RAMGHAT,NAGAR NIGAM,KOTAWALI,KOTAWALI ,Uttar Pradesh,221001,,,,,
VARANASI,9670901938,2015-16,LITTLE STAR SCHOOL SHIWALA,NAGAR NIGAM,BHELUPUR,BHELUPUR--42,Uttar Pradesh,221005,,,,,
VARANASI,9670909634,2015-16,MADARASA MAULANA AZAD PUBL. SCHOOL,NAGAR NIGAM,SIKRAUL,SIKARAUL,Uttar Pradesh,221002,,,,,
VARANASI,9670909635,2015-16,UPS NAV SHAKTI JR. HIGH SCHOOL MAUJAHAL,NAGAR NIGAM,SIKRAUL,SIKARAUL,Uttar Pradesh,221007,,,,,
MAU,9620602003,2015-16,P S JANAIPUR,RANIPUR,PALIA,TAHIRPUR,Uttar Pradesh,261302,,,,,
MAU,9620602101,2015-16,P S NOHAREPUR,RANIPUR,PALIA,BAKARI,Uttar Pradesh,276403,,,,,
MAU,9620602102,2015-16,DR AMB. P S ,RANIPUR,PALIA,BAKARI,Uttar Pradesh,261302,,,,,
MAU,9620602103,2015-16,JHS ,RANIPUR,KHURHAT,BAKARI,Uttar Pradesh,276403,,,,,
ALLAHABAD,9451605206,2015-16,S.A.H.S.S. ,MANDA,MANJHIGANWA,MAJHAGANWA,Uttar Pradesh,212104,,,,,
ALLAHABAD,9451601103,2015-16,TRIBHUWAN PRASAD MISHRA HIGH SCHOOL,MANDA,KOSARA KALA,KHURAMA,Uttar Pradesh,212404,,,,,
ALLAHABAD,9451604408,2015-16,SAWTANTRATA SENANI RAJA RAM YADAV I.C.,MANDA,MANDA,BARHA KALA...,Uttar Pradesh,212303,,,,,
ALLAHABAD,9452000204,2015-16,SETH G.R. JAISHWAL INTER COLL.,HANDIA,BARAUT,BARAUT,Uttar Pradesh,221502,,,,,
VARANASI,9670400403,2015-16,GOVT. HIGHSCHOOL ,SEWAPURI,BHITKURI,BESAHUPUR,Uttar Pradesh,221403,,,,,
VARANASI,9670407603,2015-16,UPS KASTURABA GANDHI BALIKA VID.,SEWAPURI,DEYEEPUR,DEYEE  PUR,Uttar Pradesh,221403,,,,,
VARANASI,9670406503,2015-16,KAMLODAY GIRLS  INTER COLLEGE THATHARA,SEWAPURI,THATARA,THATARA-1,Uttar Pradesh,221313,,,,,
VARANASI,9670407403,2015-16,MADARASA ZAMIYA ASH ATUL ISLAMIYA,SEWAPURI,DEYEEPUR,KAR DHANA,Uttar Pradesh,221104,,,,,
VARANASI,9670401705,2015-16,UPS ADARSH VIDYA MANDIR,SEWAPURI,KAPSETHI,KAPSETHI,Uttar Pradesh,221403,,,,,
VARANASI,9670902305,2015-16,UPS LITTLE STARS SCHOOL NAGAWA,NAGAR NIGAM,BHELUPUR,BHELUPUR,Uttar Pradesh,221005,,,,,
VARANASI,9670902306,2015-16,UPS KASHI SANT GURU RAVIDAS SCH,NAGAR NIGAM,BHELUPUR,BHELUPUR,Uttar Pradesh,221005,,,,,
VARANASI,9670902307,2015-16,UPS SMT. MOHANI DEVI RUNGATATULASIP,NAGAR NIGAM,BHELUPUR,BHELUPUR,Uttar Pradesh,221010,,,,,
VARANASI,9670902308,2015-16,BESANT THEOSOPHICAL HIGHER SECONDARY SCHOOL KAMACHCHA,NAGAR NIGAM,BHELUPUR,BHELUPUR,Uttar Pradesh,221005,,,ChIJPQysEwAyjjkR1PG88ZWpSvc,A,bhelupur
ALLAHABAD,9452009002,2015-16,P.S. ,HANDIA,BHITI,HARCHAND PUR,Uttar Pradesh,221502,,,,,
ALLAHABAD,9452009201,2015-16,P.S. ,HANDIA,ARJUN PATTI,RAM PUR SADULAHA,Uttar Pradesh,221503,,,,,
ALLAHABAD,9451805003,2015-16,SRI KRISHNA INTER COLLEGE ,KARCHHANA,DEEHA,AMILO,Uttar Pradesh,212307,,,,,
MAU,9620602903,2015-16,ARYA BAL VIDYALAYA MANIDUNGANJ,RANIPUR,PALIGADH,LOHATIKAR,Uttar Pradesh,261302,,,,,
SIDDHARTHNAGAR,9540804201,2015-16,P.S. ,DUMARIYAGANJ,DUMARIYAGANJ,SEMUVADIH,Uttar Pradesh,272191,,,,,
SIDDHARTHNAGAR,9540310301,2015-16,GOVRN.KANYA INTER COLLEGE BANS,BANSI,NAGAR PALIKA BANSI,TEKADHAR NAGAR,Uttar Pradesh,272153,,,,,
SIDDHARTHNAGAR,9540609803,2015-16,DARUL UL AHLEY SUN FAIJEMUINUL ISLA,MITHAVAL,KAMAHARIYA BUJURG,UDAYPUR,Uttar Pradesh,272153,,,,,
SIDDHARTHNAGAR,9540623301,2015-16,P.S.,MITHAVAL,KOTIYA GADORI,DHANGHATA,Uttar Pradesh,272153,,,,,
VARANASI,9670321001,2015-16,PS ,HARHUA,VEERAPATTI,SARAIYA (VEERAPATTI),Uttar Pradesh,221105,,,,,
